C_CND_005851,2022-09-17,Black,9000,5852,1139,2,784
C_CND_005852,2022-09-17,Pale White,22000,5853,660,1,2740
C_CND_005853,2022-09-17,Pale White,29000,5854,5,2,1699
C_CND_005854,2022-09-17,Pale White,12000,5855,217,1,1219
C_CND_005855,2022-09-17,Black,49500,5856,1902,1,291
C_CND_005856,2022-09-17,Black,27000,5857,636,1,172
C_CND_005857,2022-09-17,Pale White,16000,5858,370,1,1578
C_CND_005858,2022-09-17,Pale White,53000,5859,61,2,174
C_CND_005859,2022-09-17,Pale White,37000,5860,433,1,1821
C_CND_005860,2022-09-17,Pale White,46700,5861,395,2,1929
C_CND_005861,2022-09-17,Pale White,23100,5862,992,1,1219
C_CND_005862,2022-09-17,Black,22000,5863,1185,2,2008
C_CND_005863,2022-09-17,Black,43000,5864,224,1,2378
C_CND_005864,2022-09-17,Black,21000,5865,503,2,1578
C_CND_005865,2022-09-17,Black,42000,5866,865,1,4994
C_CND_005866,2022-09-18,Pale White,31801,5867,1488,1,43
C_CND_005867,2022-09-18,Pale White,12001,5868,117,1,20
C_CND_005868,2022-09-18,Pale White,25001,5869,3653,2,79
C_CND_005869,2022-09-18,Pale White,22001,5870,1236,1,21
C_CND_005870,2022-09-18,Pale White,19001,5871,571,2,56
C_CND_005871,2022-09-18,Pale White,61101,5872,371,1,23
C_CND_005872,2022-09-18,Pale White,53001,5873,468,2,69
C_CND_005873,2022-09-18,Pale White,17001,5874,1004,2,26
C_CND_005874,2022-09-18,Pale White,16000,5875,506,1,27
C_CND_005875,2022-09-18,Pale White,18000,5876,630,2,11
C_CND_005876,2022-09-18,Black,18000,5877,117,2,88
C_CND_005877,2022-09-18,Pale White,19800,5878,1449,2,22
C_CND_005878,2022-09-18,Pale White,19000,5879,1449,2,41
C_CND_005879,2022-09-18,Pale White,25000,5880,614,1,18
C_CND_005880,2022-09-18,Black,12000,5881,636,1,79
C_CND_005881,2022-09-18,Black,27000,5882,1260,2,8
C_CND_005882,2022-09-18,Pale White,31000,5883,3015,2,36
C_CND_005883,2022-09-18,Pale White,21000,5884,3951,1,6
C_CND_005884,2022-09-18,Pale White,27500,5885,2966,2,69
C_CND_005885,2022-09-18,Pale White,29000,5886,1327,2,19
C_CND_005886,2022-09-18,Pale White,16000,5887,738,1,27
C_CND_005887,2022-09-18,Pale White,19000,5888,497,2,12
C_CND_005888,2022-09-18,Pale White,71000,5889,475,1,43
C_CND_005889,2022-09-18,Pale White,15000,5890,1132,2,6
C_CND_005890,2022-09-18,Pale White,42000,5891,1260,2,79
C_CND_005891,2022-09-18,Pale White,39000,5892,405,2,8
C_CND_005892,2022-09-18,Pale White,26500,5893,989,2,56
C_CND_005893,2022-09-18,Pale White,22500,5894,108,1,8
C_CND_005894,2022-09-18,Pale White,41450,5895,1185,2,41
C_CND_005895,2022-09-18,Pale White,26000,5896,1072,1,12
C_CND_005896,2022-09-18,Pale White,25000,5897,5897,1,43
C_CND_005897,2022-09-18,Black,69000,5898,2966,1,20
C_CND_005898,2022-09-18,Pale White,82000,5899,1513,1,69
C_CND_005899,2022-09-18,Pale White,49000,5900,841,1,19
C_CND_005900,2022-09-18,Pale White,24000,5901,615,1,69
C_CND_005901,2022-09-18,Pale White,75000,5902,518,2,19
C_CND_005902,2022-09-18,Pale White,19000,5903,686,2,27
C_CND_005903,2022-09-18,Pale White,31000,5904,1972,2,11
C_CND_005904,2022-09-18,Black,49000,5905,617,1,35
C_CND_005905,2022-09-18,Black,18000,5906,1513,2,1
C_CND_005906,2022-09-18,Black,85000,5907,1260,1,41
C_CND_005907,2022-09-18,Pale White,12000,5908,87,1,12
C_CND_005908,2022-09-18,Pale White,20000,5909,3000,2,27
C_CND_005909,2022-09-18,Black,18000,5910,564,2,7
C_CND_005910,2022-09-18,Pale White,16000,5911,370,1,35
C_CND_005911,2022-09-18,Pale White,31000,5912,26,2,1
C_CND_005912,2022-09-18,Pale White,39000,5913,865,2,41
C_CND_005913,2022-09-18,Black,36000,5914,1921,1,18
C_CND_005914,2022-09-18,Pale White,13000,5915,435,1,43
C_CND_005915,2022-09-18,Black,28500,5916,5,2,4
C_CND_005916,2022-09-18,Pale White,26000,5917,824,1,27
C_CND_005917,2022-09-18,Pale White,25000,5918,250,1,18
C_CND_005918,2022-09-18,Pale White,24250,5919,108,1,88
C_CND_005919,2022-09-18,Pale White,33000,5920,630,1,2
C_CND_005920,2022-09-18,Pale White,21000,5921,108,1,43
C_CND_005921,2022-09-18,Pale White,57000,5922,479,2,19
C_CND_005922,2022-09-18,Black,17000,5923,117,2,1555
C_CND_005923,2022-09-18,Pale White,29000,5924,865,1,47
C_CND_005924,2022-09-18,Pale White,21050,5925,385,1,48
C_CND_005925,2022-09-18,Black,34000,5926,1078,1,442
C_CND_005926,2022-09-18,Pale White,19000,5927,686,2,1514
C_CND_005927,2022-09-18,Black,29000,5928,433,1,850
C_CND_005928,2022-09-18,Pale White,21000,5929,988,1,1512
C_CND_005929,2022-09-18,Black,26500,5930,505,2,172
C_CND_005930,2022-09-18,Black,44000,5931,3108,1,1344
C_CND_005931,2022-09-18,Pale White,14000,5932,435,1,784
C_CND_005932,2022-09-18,Pale White,20000,5933,262,1,1555
C_CND_005933,2022-09-18,Pale White,26000,5934,217,2,1699
C_CND_005934,2022-09-18,Pale White,41000,5935,2321,1,303
C_CND_005935,2022-09-18,Pale White,10600,5936,1488,2,1765
C_CND_005936,2022-09-19,Pale White,22000,5937,615,1,705
C_CND_005937,2022-09-19,Pale White,33000,5938,630,1,27
C_CND_005938,2022-09-19,Black,29000,5939,112,1,11
C_CND_005939,2022-09-19,Pale White,22000,5940,2127,2,88
C_CND_005940,2022-09-19,Pale White,41000,5941,1185,2,22
C_CND_005941,2022-09-19,Black,31000,5942,1015,2,41
C_CND_005942,2022-09-19,Black,26000,5943,6343,2,18
C_CND_005943,2022-09-19,Black,23000,5944,5,2,43
C_CND_005944,2022-09-19,Pale White,13000,5945,2966,1,4
C_CND_005945,2022-09-19,Pale White,19000,5946,686,2,79
C_CND_005946,2022-09-19,Pale White,12000,5947,115,1,18
C_CND_005947,2022-09-19,Black,12000,5948,636,1,36
C_CND_005948,2022-09-19,Pale White,15000,5949,304,2,26
C_CND_005949,2022-09-19,Black,39000,5950,1311,2,27
C_CND_005950,2022-09-19,Black,39000,5951,2966,2,11
C_CND_005951,2022-09-19,Pale White,21000,5952,615,1,88
C_CND_005952,2022-09-19,Pale White,41000,5953,26,2,22
C_CND_005953,2022-09-19,Black,22000,5954,75,2,52
C_CND_005954,2022-09-19,Pale White,42000,5955,1921,2,20
C_CND_005955,2022-09-19,Black,9000,5956,4936,2,75
C_CND_005956,2022-09-19,Pale White,34000,5957,145,1,8
C_CND_005957,2022-09-19,Pale White,19000,5958,2014,2,56
C_CND_005958,2022-09-19,Black,22000,5959,2966,2,2
C_CND_005959,2022-09-19,Pale White,15000,5960,545,2,41
C_CND_005960,2022-09-19,Pale White,41000,5961,2321,1,103
C_CND_005961,2022-09-19,Pale White,24000,5962,75,1,1712
C_CND_005962,2022-09-19,Pale White,39000,5963,144,2,1958
C_CND_005963,2022-09-19,Pale White,13000,5964,992,1,1682
C_CND_005964,2022-09-19,Black,16000,5965,1840,2,1556
C_CND_005965,2022-09-19,Pale White,25000,5966,2591,2,1219
C_CND_005966,2022-09-20,Black,19500,5967,617,2,18
C_CND_005967,2022-09-20,Pale White,25500,5968,117,1,43
C_CND_005968,2022-09-20,Black,51000,5969,655,1,4
C_CND_005969,2022-09-20,Pale White,19000,5970,497,2,69
C_CND_005970,2022-09-20,Black,21000,5971,5,1,19
C_CND_005971,2022-09-20,Black,43500,5972,3668,1,27
C_CND_005972,2022-09-20,Black,15000,5973,1260,1,11
C_CND_005973,2022-09-20,Pale White,17000,5974,718,1,88
C_CND_005974,2022-09-20,Pale White,25000,5975,184,2,23
C_CND_005975,2022-09-20,Pale White,69000,5976,75,2,69
C_CND_005976,2022-09-20,Black,34000,5977,1078,1,26
C_CND_005977,2022-09-20,Black,33000,5978,424,2,27
C_CND_005978,2022-09-20,Pale White,45000,5979,75,1,11
C_CND_005979,2022-09-20,Black,31750,5980,738,2,88
C_CND_005980,2022-09-20,Pale White,22000,5981,108,1,3
C_CND_005981,2022-09-20,Pale White,17500,5982,718,1,41
C_CND_005982,2022-09-20,Pale White,38000,5983,75,2,12
C_CND_005983,2022-09-20,Black,20000,5984,290,1,43
C_CND_005984,2022-09-20,Black,19000,5985,1488,2,6
C_CND_005985,2022-09-20,Pale White,27000,5986,1488,1,75
C_CND_005986,2022-09-20,Pale White,49000,5987,479,1,8
C_CND_005987,2022-09-20,Black,45000,5988,580,2,56
C_CND_005988,2022-09-20,Pale White,20001,5989,2758,1,2
C_CND_005989,2022-09-20,Pale White,19001,5990,224,2,69
C_CND_005990,2022-09-20,Pale White,14000,5991,899,1,26
C_CND_005991,2022-09-20,Pale White,26000,5992,989,2,27
C_CND_005992,2022-09-20,Pale White,13000,5993,2966,1,7
C_CND_005993,2022-09-20,Pale White,45000,5994,385,2,69
C_CND_005994,2022-09-20,Black,22000,5995,4271,2,1
C_CND_005995,2022-09-20,Pale White,29000,5996,957,1,41
C_CND_005996,2022-09-20,Pale White,19000,5997,224,2,18
C_CND_005997,2022-09-20,Pale White,71000,5998,617,1,43
C_CND_005998,2022-09-20,Pale White,19000,5999,1015,2,1662
C_CND_005999,2022-09-20,Pale White,27500,6000,75,1,1711
C_CND_006000,2022-09-20,Pale White,46000,6001,1461,2,417
C_CND_006001,2022-09-20,Black,21000,6002,519,2,1611
C_CND_006002,2022-09-20,Pale White,19000,6003,1461,2,443
C_CND_006003,2022-09-20,Pale White,36000,6004,395,2,1929
C_CND_006004,2022-09-20,Pale White,12000,6005,117,1,1219
C_CND_006005,2022-09-20,Pale White,22000,6006,1921,1,1779
C_CND_006006,2022-09-21,Pale White,22600,6007,504,2,22
C_CND_006007,2022-09-21,Pale White,26000,6008,147,1,52
C_CND_006008,2022-09-21,Black,19000,6009,506,1,12
C_CND_006009,2022-09-21,Pale White,31500,6010,276,2,43
C_CND_006010,2022-09-21,Pale White,39000,6011,2747,2,4
C_CND_006011,2022-09-21,Black,21000,6012,4900,2,75
C_CND_006012,2022-09-21,Pale White,62000,6013,112,2,21
C_CND_006013,2022-09-21,Black,16000,6014,504,1,56
C_CND_006014,2022-09-21,Black,18000,6015,1311,1,23
C_CND_006015,2022-09-21,Black,34000,6016,2054,1,69
C_CND_006016,2022-09-21,Pale White,26500,6017,147,1,3
C_CND_006017,2022-09-21,Pale White,10000,6018,1311,2,27
C_CND_006018,2022-09-21,Pale White,25250,6019,615,2,11
C_CND_006019,2022-09-21,Pale White,20000,6020,24,2,35
C_CND_006020,2022-09-21,Pale White,24000,6021,5633,2,1
C_CND_006021,2022-09-21,Pale White,54000,6022,2966,1,41
C_CND_006022,2022-09-21,Pale White,53000,6023,565,2,18
C_CND_006023,2022-09-21,Pale White,14000,6024,302,1,43
C_CND_006024,2022-09-21,Black,24000,6025,145,2,6
C_CND_006025,2022-09-21,Pale White,22000,6026,660,1,79
C_CND_006026,2022-09-21,Pale White,17000,6027,2453,2,18
C_CND_006027,2022-09-21,Pale White,25500,6028,3653,2,43
C_CND_006028,2022-09-21,Pale White,28000,6029,1176,1,20
C_CND_006029,2022-09-21,Pale White,10000,6030,1311,2,75
C_CND_006030,2022-09-21,Pale White,24000,6031,108,1,20
C_CND_006031,2022-09-21,Black,49000,6032,117,1,36
C_CND_006032,2022-09-21,Black,15000,6033,1260,1,23
C_CND_006033,2022-09-21,Black,16000,6034,1840,2,31
C_CND_006034,2022-09-21,Pale White,45000,6035,870,2,26
C_CND_006035,2022-09-21,Pale White,27000,6036,1139,2,27
C_CND_006036,2022-09-21,Pale White,17000,6037,145,1,7
C_CND_006037,2022-09-21,Black,16000,6038,636,1,35
C_CND_006038,2022-09-21,Pale White,41000,6039,259,2,1
C_CND_006039,2022-09-21,Pale White,31000,6040,1078,2,41
C_CND_006040,2022-09-21,Pale White,25100,6041,26,2,12
C_CND_006041,2022-09-21,Black,33000,6042,475,2,43
C_CND_006042,2022-09-21,Pale White,36000,6043,988,2,6
C_CND_006043,2022-09-21,Pale White,22000,6044,545,2,75
C_CND_006044,2022-09-21,Pale White,26000,6045,660,1,26
C_CND_006045,2022-09-21,Pale White,31000,6046,276,2,27
C_CND_006046,2022-09-21,Black,36001,6047,1921,1,3
C_CND_006047,2022-09-21,Pale White,15001,6048,504,2,27
C_CND_006048,2022-09-21,Pale White,45001,6049,506,2,7
C_CND_006049,2022-09-21,Black,27001,6050,636,1,88
C_CND_006050,2022-09-21,Pale White,21001,6051,506,1,1
C_CND_006051,2022-09-21,Pale White,24001,6052,571,1,52
C_CND_006052,2022-09-21,Pale White,15001,6053,4104,2,12
C_CND_006053,2022-09-21,Pale White,71901,6054,475,1,43
C_CND_006054,2022-09-21,Pale White,17001,6055,1004,2,6
C_CND_006055,2022-09-21,Black,19001,6056,506,1,79
C_CND_006056,2022-09-21,Pale White,19500,6057,6057,1,21
C_CND_006057,2022-09-21,Pale White,45000,6059,2924,2,36
C_CND_006058,2022-09-21,Pale White,24000,6060,565,1,23
C_CND_006059,2022-09-21,Pale White,13500,6061,1015,1,69
C_CND_006060,2022-09-21,Black,16001,6062,1004,2,3
C_CND_006061,2022-09-21,Pale White,24001,6063,75,1,27
C_CND_006062,2022-09-21,Pale White,22000,6064,497,2,18
C_CND_006063,2022-09-21,Pale White,20000,6065,262,1,43
C_CND_006064,2022-09-21,Black,18000,6066,1176,2,4
C_CND_006065,2022-09-21,Black,15000,6067,1260,1,79
C_CND_006066,2022-09-21,Black,29000,6068,112,1,6
C_CND_006067,2022-09-21,Pale White,39500,6069,2747,2,31
C_CND_006068,2022-09-21,Pale White,19000,6070,479,2,26
C_CND_006069,2022-09-21,Black,33800,6071,424,2,27
C_CND_006070,2022-09-21,Black,18000,6072,1176,2,11
C_CND_006071,2022-09-21,Pale White,24000,6073,75,1,88
C_CND_006072,2022-09-21,Black,36500,6074,1921,1,22
C_CND_006073,2022-09-21,Black,10000,6075,3802,1,41
C_CND_006074,2022-09-21,Pale White,29000,6076,957,1,12
C_CND_006075,2022-09-21,Pale White,41000,6077,901,2,43
C_CND_006076,2022-09-21,Pale White,42000,6078,460,2,6
C_CND_006077,2022-09-21,Pale White,20000,6079,1327,1,75
C_CND_006078,2022-09-21,Pale White,82000,6080,891,1,8
C_CND_006079,2022-09-21,Black,17500,6081,117,2,56
C_CND_006080,2022-09-21,Pale White,27000,6082,1139,2,2
C_CND_006081,2022-09-21,Pale White,34000,6083,147,1,31
C_CND_006082,2022-09-21,Black,17000,6084,117,2,19
C_CND_006083,2022-09-21,Black,42000,6085,891,1,27
C_CND_006084,2022-09-21,Pale White,14000,6086,475,1,11
C_CND_006085,2022-09-21,Pale White,21500,6087,1311,1,35
C_CND_006086,2022-09-21,Pale White,26000,6088,636,2,1228
C_CND_006087,2022-09-21,Black,18000,6089,891,1,1712
C_CND_006088,2022-09-21,Pale White,22000,6090,966,1,1958
C_CND_006089,2022-09-21,Pale White,75000,6091,173,2,417
C_CND_006090,2022-09-21,Pale White,14000,6092,5,1,1556
C_CND_006091,2022-09-21,Pale White,25000,6093,117,1,1219
C_CND_006092,2022-09-21,Black,18000,6094,1176,2,1779
C_CND_006093,2022-09-21,Pale White,31000,6095,3015,2,1711
C_CND_006094,2022-09-21,Black,43000,6096,966,1,1578
C_CND_006095,2022-09-21,Pale White,35000,6097,250,2,2397
C_CND_006096,2022-09-21,Pale White,22000,6098,545,2,748
C_CND_006097,2022-09-21,Pale White,28000,6099,262,1,1929
C_CND_006098,2022-09-21,Pale White,41000,6100,26,2,1219
C_CND_006099,2022-09-21,Pale White,17000,6101,655,1,1517
C_CND_006100,2022-09-21,Pale White,33000,6102,630,1,469
C_CND_006101,2022-09-21,Black,26000,6103,2026,2,2397
C_CND_006102,2022-09-21,Black,22000,6104,435,1,90
C_CND_006103,2022-09-21,Pale White,17000,6105,145,1,2378
C_CND_006104,2022-09-21,Black,23000,6106,714,2,1712
C_CND_006105,2022-09-21,Pale White,45000,6107,3653,2,1958
C_CND_006106,2022-09-22,Pale White,21000,6108,1311,1,35
C_CND_006107,2022-09-22,Pale White,13000,6109,503,2,1
C_CND_006108,2022-09-22,Pale White,45500,6110,2924,2,52
C_CND_006109,2022-09-22,Pale White,14750,6111,1258,1,18
C_CND_006110,2022-09-22,Pale White,26000,6112,1072,1,195
C_CND_006111,2022-09-22,Pale White,21500,6113,290,1,27
C_CND_006112,2022-09-22,Pale White,10000,6114,1488,2,7
C_CND_006113,2022-09-22,Pale White,29000,6115,468,1,88
C_CND_006114,2022-09-22,Black,60500,6116,1972,2,1
C_CND_006115,2022-09-22,Pale White,24000,6117,5633,2,52
C_CND_006116,2022-09-22,Pale White,46500,6118,3653,2,12
C_CND_006117,2022-09-22,Pale White,24000,6119,2073,1,35
C_CND_006118,2022-09-22,Pale White,12500,6120,865,1,23
C_CND_006119,2022-09-22,Black,9000,6121,4936,2,56
C_CND_006120,2022-09-22,Pale White,41000,6122,1185,2,2
C_CND_006121,2022-09-22,Black,27000,6123,463,2,69
C_CND_006122,2022-09-22,Black,45000,6124,865,2,20
C_CND_006123,2022-09-22,Black,69000,6125,2966,1,27
C_CND_006124,2022-09-22,Pale White,82000,6126,1513,1,11
C_CND_006125,2022-09-22,Pale White,49500,6127,841,1,35
C_CND_006126,2022-09-22,Pale White,41000,6128,2321,1,18
C_CND_006127,2022-09-22,Pale White,75000,6129,518,2,52
C_CND_006128,2022-09-22,Black,12000,6130,1187,1,21
C_CND_006129,2022-09-22,Black,28000,6131,1358,2,56
C_CND_006130,2022-09-22,Pale White,13000,6132,992,1,23
C_CND_006131,2022-09-22,Pale White,16000,6133,5,2,31
C_CND_006132,2022-09-22,Pale White,22000,6134,505,2,19
C_CND_006133,2022-09-22,Black,19500,6135,988,1,27
C_CND_006134,2022-09-22,Black,29000,6136,1078,1,11
C_CND_006135,2022-09-22,Pale White,25000,6137,2814,1,88
C_CND_006136,2022-09-22,Pale White,54000,6138,2966,1,22
C_CND_006137,2022-09-22,Pale White,24000,6139,2453,2,41
C_CND_006138,2022-09-22,Black,22000,6140,2966,2,18
C_CND_006139,2022-09-22,Black,18000,6141,144,2,36
C_CND_006140,2022-09-22,Black,10000,6142,3802,1,2
C_CND_006141,2022-09-22,Pale White,21000,6143,385,1,27
C_CND_006142,2022-09-22,Pale White,12000,6144,3226,2,26
C_CND_006143,2022-09-22,Pale White,39000,6145,2747,2,27
C_CND_006144,2022-09-22,Pale White,22000,6146,623,2,7
C_CND_006145,2022-09-22,Pale White,24000,6147,825,1,75
C_CND_006146,2022-09-22,Black,19500,6148,385,1,18
C_CND_006147,2022-09-22,Pale White,19100,6149,6149,1,43
C_CND_006148,2022-09-22,Pale White,17000,6150,62,1,18
C_CND_006149,2022-09-22,Pale White,45000,6151,3951,2,27
C_CND_006150,2022-09-22,Pale White,21300,6152,1670,2,1682
C_CND_006151,2022-09-22,Pale White,21000,6153,290,1,1699
C_CND_006152,2022-09-22,Pale White,15000,6154,901,2,1219
C_CND_006153,2022-09-22,Pale White,12000,6155,4900,2,2008
C_CND_006154,2022-09-22,Pale White,21000,6156,6914,2,470
C_CND_006155,2022-09-22,Pale White,62500,6157,2031,2,1712
C_CND_006156,2022-09-22,Pale White,43500,6158,1642,1,1558
C_CND_006157,2022-09-22,Black,19000,6159,1111,2,1555
C_CND_006158,2022-09-22,Black,45000,6160,865,2,2330
C_CND_006159,2022-09-22,Black,18500,6161,564,2,1219
C_CND_006160,2022-09-22,Black,27000,6162,115,2,2649
C_CND_006161,2022-09-24,Black,23000,6163,714,2,43
C_CND_006162,2022-09-24,Pale White,22000,6164,260,1,20
C_CND_006163,2022-09-24,Pale White,22000,6165,424,1,31
C_CND_006164,2022-09-24,Black,17000,6166,630,1,3
C_CND_006165,2022-09-24,Pale White,51500,6167,870,2,27
C_CND_006166,2022-09-24,Pale White,25500,6168,711,2,7
C_CND_006167,2022-09-24,Pale White,39500,6169,623,2,35
C_CND_006168,2022-09-24,Pale White,20000,6170,891,1,1
C_CND_006169,2022-09-24,Black,43001,6171,224,1,41
C_CND_006170,2022-09-24,Pale White,27801,6172,370,2,12
C_CND_006171,2022-09-24,Black,28001,6173,260,2,43
C_CND_006172,2022-09-24,Black,44501,6174,122,1,4
C_CND_006173,2022-09-24,Black,31001,6175,623,2,75
C_CND_006174,2022-09-24,Black,19501,6176,1111,2,21
C_CND_006175,2022-09-24,Pale White,26001,6177,217,2,56
C_CND_006176,2022-09-24,Pale White,69001,6178,75,2,23
C_CND_006177,2022-09-24,Black,22001,6179,1642,1,69
C_CND_006178,2022-09-24,Pale White,21001,6180,2814,1,19
C_CND_006179,2022-09-24,Pale White,21001,6181,1187,1,27
C_CND_006180,2022-09-24,Pale White,19000,6182,686,2,12
C_CND_006181,2022-09-24,Pale White,31000,6183,1972,2,43
C_CND_006182,2022-09-24,Black,49000,6184,617,1,4
C_CND_006183,2022-09-24,Black,18000,6185,1513,2,79
C_CND_006184,2022-09-24,Black,85000,6186,1260,1,8
C_CND_006185,2022-09-24,Pale White,12000,6187,87,1,36
C_CND_006186,2022-09-24,Pale White,15000,6188,304,2,23
C_CND_006187,2022-09-24,Black,39000,6189,1311,2,69
C_CND_006188,2022-09-24,Black,39000,6190,2966,2,3
C_CND_006189,2022-09-24,Pale White,41000,6191,2073,1,31
C_CND_006190,2022-09-24,Pale White,41000,6192,26,2,11
C_CND_006191,2022-09-24,Black,22000,6193,75,2,35
C_CND_006192,2022-09-24,Pale White,38000,6194,75,2,22
C_CND_006193,2022-09-24,Black,20000,6195,290,1,41
C_CND_006194,2022-09-24,Black,19000,6196,1488,2,18
C_CND_006195,2022-09-24,Pale White,27000,6197,1488,1,43
C_CND_006196,2022-09-24,Pale White,49010,6198,479,1,4
C_CND_006197,2022-09-24,Black,45000,6199,580,2,79
C_CND_006198,2022-09-24,Pale White,20000,6200,2758,1,21
C_CND_006199,2022-09-24,Black,22000,6201,4271,2,43
C_CND_006200,2022-09-24,Black,33001,6202,475,2,4
C_CND_006201,2022-09-24,Black,26001,6203,26,1,79
C_CND_006202,2022-09-24,Pale White,38201,6204,2405,2,21
C_CND_006203,2022-09-24,Black,16000,6205,3812,1,56
C_CND_006204,2022-09-24,Black,16000,6206,615,1,23
C_CND_006205,2022-09-24,Black,38000,6207,249,1,31
C_CND_006206,2022-09-24,Pale White,28000,6208,518,2,19
C_CND_006207,2022-09-24,Pale White,12000,6209,1972,2,27
C_CND_006208,2022-09-24,Pale White,21000,6210,1670,2,11
C_CND_006209,2022-09-24,Black,27000,6211,1260,2,35
C_CND_006210,2022-09-24,Black,39000,6212,686,2,1
C_CND_006211,2022-09-24,Pale White,14000,6213,224,1,41
C_CND_006212,2022-09-24,Pale White,18000,6214,5897,2,18
C_CND_006213,2022-09-24,Pale White,17001,6215,1019,1,43
C_CND_006214,2022-09-24,Black,26000,6216,1358,2,20
C_CND_006215,2022-09-24,Pale White,61000,6217,2747,1,75
C_CND_006216,2022-09-24,Pale White,54000,6218,304,1,8
C_CND_006217,2022-09-24,Pale White,20000,6219,262,1,56
C_CND_006218,2022-09-24,Pale White,21000,6220,87,2,20
C_CND_006219,2022-09-24,Pale White,14000,6221,475,1,79
C_CND_006220,2022-09-24,Pale White,19000,6222,686,2,8
C_CND_006221,2022-09-24,Pale White,24000,6223,61,1,31
C_CND_006222,2022-09-24,Pale White,69000,6224,714,2,23
C_CND_006223,2022-09-24,Pale White,21000,6225,1670,2,69
C_CND_006224,2022-09-24,Pale White,14500,6226,147,1,26
C_CND_006225,2022-09-24,Pale White,38000,6227,75,2,27
C_CND_006226,2022-09-24,Pale White,32000,6228,24,2,18
C_CND_006227,2022-09-24,Black,22000,6229,957,1,43
C_CND_006228,2022-09-24,Pale White,19000,6230,2031,2,12
C_CND_006229,2022-09-24,Pale White,31000,6231,145,1,43
C_CND_006230,2022-09-24,Pale White,21500,6232,122,2,6
C_CND_006231,2022-09-24,Black,16000,6233,108,1,79
C_CND_006232,2022-09-24,Pale White,18000,6234,250,2,21
C_CND_006233,2022-09-24,Black,26000,6235,302,2,36
C_CND_006234,2022-09-24,Pale White,17000,6236,3175,1,22
C_CND_006235,2022-09-24,Pale White,82300,6237,61,1,69
C_CND_006236,2022-09-24,Black,25500,6238,3235,1,22
C_CND_006237,2022-09-24,Pale White,62000,6239,112,2,172
C_CND_006238,2022-09-24,Pale White,32000,6240,503,2,1712
C_CND_006239,2022-09-24,Pale White,43000,6241,1176,1,1958
C_CND_006240,2022-09-24,Pale White,12000,6242,4900,2,2740
C_CND_006241,2022-09-24,Pale White,24000,6243,75,1,1556
C_CND_006242,2022-09-24,Pale White,27000,6244,1488,1,1219
C_CND_006243,2022-09-24,Pale White,27000,6245,891,1,1765
C_CND_006244,2022-09-24,Black,16000,6246,108,1,1514
C_CND_006245,2022-09-24,Pale White,46500,6247,1187,2,1712
C_CND_006246,2022-09-24,Black,22000,6248,824,2,2397
C_CND_006247,2022-09-24,Pale White,25000,6249,311,1,1555
C_CND_006248,2022-09-24,Black,12000,6250,249,1,1929
C_CND_006249,2022-09-24,Black,19000,6251,385,1,766
C_CND_006250,2022-09-24,Pale White,75000,6252,518,2,1765
C_CND_006251,2022-09-24,Black,60000,6253,147,2,1711
C_CND_006252,2022-09-24,Pale White,38000,6254,75,2,1578
C_CND_006253,2022-09-24,Black,17000,6255,1132,1,1958
C_CND_006254,2022-09-24,Black,26000,6256,2600,2,2622
C_CND_006255,2022-09-24,Black,26000,6257,630,2,1556
C_CND_006256,2022-09-25,Black,18001,6258,253,1,79
C_CND_006257,2022-09-25,Pale White,17001,6259,62,1,21
C_CND_006258,2022-09-25,Black,60501,6260,147,2,36
C_CND_006259,2022-09-25,Pale White,27501,6261,1139,2,2
C_CND_006260,2022-09-25,Pale White,21001,6262,224,2,69
C_CND_006261,2022-09-25,Black,29001,6263,433,1,26
C_CND_006262,2022-09-25,Black,22001,6264,75,2,27
C_CND_006263,2022-09-25,Pale White,37001,6265,311,1,11
C_CND_006264,2022-09-25,Pale White,13001,6266,290,1,88
C_CND_006265,2022-09-25,Black,24001,6267,1488,2,1
C_CND_006266,2022-09-25,Black,9001,6268,503,2,41
C_CND_006267,2022-09-25,Pale White,22001,6269,615,1,12
C_CND_006268,2022-09-25,Pale White,19001,6270,1015,2,43
C_CND_006269,2022-09-25,Pale White,12001,6271,62,1,20
C_CND_006270,2022-09-25,Pale White,24000,6272,565,1,75
C_CND_006271,2022-09-25,Black,60000,6273,1972,2,21
C_CND_006272,2022-09-25,Pale White,17301,6274,1019,1,36
C_CND_006273,2022-09-25,Pale White,69001,6275,1449,2,23
C_CND_006274,2022-09-25,Pale White,17001,6276,276,1,69
C_CND_006275,2022-09-25,Black,26001,6277,505,2,19
C_CND_006276,2022-09-25,Black,23801,6278,571,2,27
C_CND_006277,2022-09-25,Pale White,19000,6279,224,2,22
C_CND_006278,2022-09-25,Black,36000,6280,1921,1,52
C_CND_006279,2022-09-25,Black,27000,6281,463,2,18
C_CND_006280,2022-09-25,Black,19000,6282,385,1,43
C_CND_006281,2022-09-25,Black,27000,6283,636,1,6
C_CND_006282,2022-09-25,Pale White,32500,6284,2600,2,75
C_CND_006283,2022-09-25,Pale White,35000,6285,250,2,3
C_CND_006284,2022-09-25,Pale White,15000,6286,4104,2,27
C_CND_006285,2022-09-25,Pale White,71000,6287,475,1,7
C_CND_006286,2022-09-25,Pale White,17800,6288,1004,2,88
C_CND_006287,2022-09-25,Black,12000,6289,1461,2,7
C_CND_006288,2022-09-25,Black,69000,6290,173,1,69
C_CND_006289,2022-09-25,Pale White,57000,6291,2073,1,3
